book_id,authors,original_publication_year,title,language_code,average_rating,image_url,genre_1,genre_2
2728527,"Mary Ann Shaffer, Annie Barrows",2008.0,The Guernsey Literary and Potato Peel Pie Society,eng,4.12,https://images.gr-assets.com/books/1351979318m/2728527.jpg,14,18
5759,Chuck Palahniuk,1996.0,Fight Club,eng,4.2,https://images.gr-assets.com/books/1357128997m/5759.jpg,11,12
301082,Charlaine Harris,2001.0,"Dead Until Dark (Sookie Stackhouse, #1)",en-US,3.96,https://images.gr-assets.com/books/1468560853m/301082.jpg,12,13
11486,Alice Walker,1982.0,The Color Purple,eng,4.17,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,14,18
12691,John Grogan,2005.0,Marley and Me: Life and Love With the World's Worst Dog,eng,4.12,https://images.gr-assets.com/books/1308858322m/12691.jpg,14,22
16299,Agatha Christie,1939.0,And Then There Were None,eng,4.23,https://images.gr-assets.com/books/1391120695m/16299.jpg,12,14
6411961,Dan Brown,2009.0,"The Lost Symbol (Robert Langdon, #3)",eng,3.66,https://images.gr-assets.com/books/1358274396m/6411961.jpg,12,13
6339664,Becca Fitzpatrick,2009.0,"Hush, Hush (Hush, Hush, #1)",en-US,4.0,https://images.gr-assets.com/books/1358261334m/6339664.jpg,13,14
11505797,Jamie McGuire,2011.0,"Beautiful Disaster (Beautiful, #1)",eng,4.15,https://images.gr-assets.com/books/1358259032m/11505797.jpg,14,31
5326,Charles Dickens,1843.0,A Christmas Carol,,4.02,https://images.gr-assets.com/books/1406512317m/5326.jpg,13,14
43763,Anne Rice,1976.0,"Interview with the Vampire (The Vampire Chronicles, #1)",eng,3.97,https://images.gr-assets.com/books/1380631642m/43763.jpg,12,13
10507293,Kiera Cass,2012.0,"The Selection (The Selection, #1)",en-US,4.15,https://images.gr-assets.com/books/1322103400m/10507293.jpg,14,31
6853,Janet Evanovich,1994.0,"One for the Money (Stephanie Plum, #1)",en-US,4.03,https://images.gr-assets.com/books/1316730230m/6853.jpg,12,14
6493208,Rebecca Skloot,2010.0,The Immortal Life of Henrietta Lacks,eng,4.04,https://images.gr-assets.com/books/1327878144m/6493208.jpg,12,14
23807,Thomas Harris,1988.0,"The Silence of the Lambs  (Hannibal Lecter, #2)",eng,4.14,https://images.gr-assets.com/books/1390426249m/23807.jpg,11,12
40102,Malcolm Gladwell,2005.0,Blink: The Power of Thinking Without Thinking,en-US,3.89,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,14,25
6867,Ian McEwan,2001.0,Atonement,eng,3.88,https://images.gr-assets.com/books/1320449708m/6867.jpg,14,18
485894,"Franz Kafka, Stanley Corngold",1915.0,The Metamorphosis,eng,3.78,https://images.gr-assets.com/books/1359061917m/485894.jpg,13,14
561456,Rick Riordan,2007.0,"The Titan's Curse (Percy Jackson and the Olympians, #3)",eng,4.33,https://images.gr-assets.com/books/1361038385m/561456.jpg,13,14
3153910,Garth Stein,2006.0,The Art of Racing in the Rain,eng,4.19,https://images.gr-assets.com/books/1377206302m/3153910.jpg,13,14
21996,"Erik Larson, Tony Goldwyn",2003.0,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",eng,3.98,https://images.gr-assets.com/books/1312066724m/21996.jpg,12,14
13572249,Sylvia Day,2012.0,"Bared to You (Crossfire, #1)",eng,4.19,https://images.gr-assets.com/books/1477803272m/13572249.jpg,14,31
3609760,Mark Cotta Vaz,,Twilight: The Complete Illustrated Movie Companion,en-US,4.23,https://images.gr-assets.com/books/1352539022m/3609760.jpg,19,25
60748,Dave Pelzer,1995.0,"A Child Called ""It"" (Dave Pelzer #1)",eng,4.08,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,9,14
7869,Robert Ludlum,1980.0,"The Bourne Identity (Jason Bourne, #1)",eng,3.98,https://images.gr-assets.com/books/1335860740m/7869.jpg,11,12
249747,Eoin Colfer,2001.0,"Artemis Fowl (Artemis Fowl, #1)",eng,3.82,https://images.gr-assets.com/books/1327945104m/249747.jpg,12,13
4406,John Steinbeck,1952.0,East of Eden,eng,4.35,https://images.gr-assets.com/books/1441547516m/4406.jpg,18,
5886881,Gillian Flynn,2009.0,Dark Places,eng,3.92,https://images.gr-assets.com/books/1354988288m/5886881.jpg,12,14
5359,John Grisham,1993.0,The Client,eng,3.97,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12,14
228333,"Emma McLaughlin, Nicola Kraus",2002.0,"The Nanny Diaries (Nanny, #1)",eng,3.4,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,22,31
24213,"Lewis Carroll, John Tenniel, Martin Gardner",1865.0,Alice's Adventures in Wonderland & Through the Looking-Glass,eng,4.06,https://images.gr-assets.com/books/1327872220m/24213.jpg,13,14
2156,"Jane Austen, James Kinsley, Deidre Shauna Lynch",1817.0,Persuasion,eng,4.13,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,14,31
556602,Tatiana de Rosnay,2007.0,Sarah's Key,eng,4.14,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,14,18
43615,Stephen King,1982.0,"The Gunslinger (The Dark Tower, #1)",en-US,3.99,https://images.gr-assets.com/books/1375776480m/43615.jpg,13,14
9712,"Gabriel García Márquez, Edith Grossman",1985.0,Love in the Time of Cholera,eng,3.89,https://images.gr-assets.com/books/1327124987m/9712.jpg,13,14
439288,Laurie Halse Anderson,1999.0,Speak,eng,4.0,https://images.gr-assets.com/books/1310121762m/439288.jpg,12,14
17802724,Liane Moriarty,2013.0,The Husband's Secret,eng,3.92,https://images.gr-assets.com/books/1460577225m/17802724.jpg,14,24
1898,Jon Krakauer,1997.0,Into Thin Air: A Personal Account of the Mount Everest Disaster,en-US,4.11,https://images.gr-assets.com/books/1463384482m/1898.jpg,9,12
10592,Stephen King,1974.0,Carrie,,3.93,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12,13
242006,Augusten Burroughs,2002.0,Running with Scissors,en-US,3.7,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,14,22
8908,Max Brooks,2006.0,World War Z: An Oral History of the Zombie War,en-US,4.01,https://images.gr-assets.com/books/1386328204m/8908.jpg,13,14
47281,Lois Lowry,1989.0,Number the Stars,eng,4.11,https://images.gr-assets.com/books/1370917812m/47281.jpg,18,
13145,James Patterson,1993.0,"Along Came a Spider (Alex Cross, #1)",eng,4.08,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12,14
10614,Stephen King,1987.0,Misery,en-GB,4.11,https://images.gr-assets.com/books/1270545451m/10614.jpg,11,12
66559,Gillian Flynn,2006.0,Sharp Objects,en-US,3.92,https://images.gr-assets.com/books/1423241485m/66559.jpg,12,14
2839,Katherine Paterson,1977.0,Bridge to Terabithia,eng,3.98,https://images.gr-assets.com/books/1327880087m/2839.jpg,13,14
30183,"P.C. Cast, Kristin Cast",2007.0,"Marked (House of Night, #1)",en-US,3.79,https://images.gr-assets.com/books/1317067002m/30183.jpg,13,14
36072,Stephen R. Covey,1989.0,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,en-US,4.05,https://images.gr-assets.com/books/1421842784m/36072.jpg,12,25
1622,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",1595.0,A Midsummer Night's Dream,eng,3.94,https://images.gr-assets.com/books/1327874534m/1622.jpg,13,14
4588,Jonathan Safran Foer,2005.0,Extremely Loud and Incredibly Close,en-US,3.97,https://images.gr-assets.com/books/1327879967m/4588.jpg,12,14
11387515,R.J. Palacio,2012.0,Wonder,eng,4.43,https://images.gr-assets.com/books/1309285027m/11387515.jpg,14,
233093,Dr. Seuss,1957.0,The Cat in the Hat,eng,4.15,https://images.gr-assets.com/books/1468890477m/233093.jpg,28,
11235712,Marissa Meyer,2012.0,"Cinder (The Lunar Chronicles, #1)",eng,4.15,https://images.gr-assets.com/books/1470056948m/11235712.jpg,14,26
16160797,"Robert Galbraith, J.K. Rowling",2013.0,"The Cuckoo's Calling (Cormoran Strike, #1)",en-US,3.83,https://images.gr-assets.com/books/1358716559m/16160797.jpg,12,14
6068551,Maggie Stiefvater,2009.0,"Shiver (The Wolves of Mercy Falls, #1)",eng,3.78,https://images.gr-assets.com/books/1409283154m/6068551.jpg,13,14
662,"Ayn Rand, Leonard Peikoff",1957.0,Atlas Shrugged,eng,3.68,https://images.gr-assets.com/books/1405868167m/662.jpg,9,12
49436,"Greg Mortenson, David Oliver Relin",2006.0,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,en-US,3.64,https://images.gr-assets.com/books/1395407074m/49436.jpg,14,18
1232,"Carlos Ruiz Zafón, Lucia Graves",2001.0,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",eng,4.24,https://images.gr-assets.com/books/1344545047m/1232.jpg,11,12
7631105,James Dashner,2010.0,"The Scorch Trials (Maze Runner, #2)",eng,3.93,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,14,24
4865,Dale Carnegie,1936.0,How to Win Friends and Influence People,eng,4.13,https://images.gr-assets.com/books/1442726934m/4865.jpg,12,25
480479,Frances Mayes,1996.0,Under the Tuscan Sun,eng,3.72,https://images.gr-assets.com/books/1320524083m/480479.jpg,9,10
19486412,Liane Moriarty,2014.0,Big Little Lies,eng,4.2,https://images.gr-assets.com/books/1492239430m/19486412.jpg,12,14
24337,Gail Carson Levine,1997.0,Ella Enchanted,eng,3.97,https://images.gr-assets.com/books/1410727190m/24337.jpg,14,31
3876,Ernest Hemingway,1926.0,The Sun Also Rises,en-US,3.83,https://images.gr-assets.com/books/1331828228m/3876.jpg,18,31
14891,Betty  Smith,1943.0,A Tree Grows in Brooklyn,eng,4.24,https://images.gr-assets.com/books/1327883484m/14891.jpg,12,14
13148,James Patterson,1995.0,"Kiss the Girls (Alex Cross, #2)",eng,3.93,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12,14
21853621,Kristin Hannah,2015.0,The Nightingale,eng,4.54,https://images.gr-assets.com/books/1451446316m/21853621.jpg,14,18
6334,Kazuo Ishiguro,2005.0,Never Let Me Go,eng,3.8,https://images.gr-assets.com/books/1353048590m/6334.jpg,12,13
366522,Cecelia Ahern,2003.0,P.S. I Love You,en-US,4.01,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,14,31
12873,"Daphne du Maurier, Sally Beauman",1938.0,Rebecca,en-US,4.2,https://images.gr-assets.com/books/1327871977m/12873.jpg,14,19
18373,Daniel Keyes,1966.0,Flowers for Algernon,en-US,4.07,https://images.gr-assets.com/books/1367141311m/18373.jpg,12,13
6952,"Laura Esquivel, Thomas  Christensen, Carol Christensen",1989.0,Like Water for Chocolate,en-US,3.94,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,10,13
1103,Lisa See,2005.0,Snow Flower and the Secret Fan,eng,4.05,https://images.gr-assets.com/books/1327880508m/1103.jpg,14,18
22034,"Mario Puzo, Robert Thompson, Peter Bart",1969.0,The Godfather,eng,4.36,https://images.gr-assets.com/books/1394988109m/22034.jpg,11,12
49750,John Green,2006.0,An Abundance of Katherines,eng,3.63,https://images.gr-assets.com/books/1360206426m/49750.jpg,14,31
29579,Isaac Asimov,1951.0,Foundation (Foundation #1),eng,4.13,https://images.gr-assets.com/books/1417900846m/29579.jpg,13,14
15783514,Neil Gaiman,2013.0,The Ocean at the End of the Lane,eng,3.99,https://images.gr-assets.com/books/1497098563m/15783514.jpg,13,14
30118,Shel Silverstein,1981.0,A Light in the Attic,eng,4.34,https://images.gr-assets.com/books/1427169918m/30118.jpg,14,25
29056083,"John Tiffany, Jack Thorne, J.K. Rowling",2016.0,"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",eng,3.75,https://images.gr-assets.com/books/1470082995m/29056083.jpg,13,14
11614718,Lauren Oliver,2011.0,"Delirium (Delirium, #1)",eng,3.99,https://images.gr-assets.com/books/1327890411m/11614718.jpg,14,31
32499,John Grisham,1992.0,The Pelican Brief,eng,3.95,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12,14
12067,"Terry Pratchett, Neil Gaiman",1990.0,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",en-US,4.25,https://images.gr-assets.com/books/1392528568m/12067.jpg,12,13
70401,Jack Kerouac,1955.0,On the Road,eng,3.64,https://images.gr-assets.com/books/1413588576m/70401.jpg,9,12
16181775,Graeme Simsion,2013.0,"The Rosie Project (Don Tillman, #1)",eng,4.01,https://images.gr-assets.com/books/1371651741m/16181775.jpg,14,29
3063499,Nicholas Sparks,2008.0,The Lucky One,en-US,4.1,https://images.gr-assets.com/books/1420816338m/3063499.jpg,14,31
2122,"Ayn Rand, Leonard Peikoff",1943.0,The Fountainhead,eng,3.85,https://images.gr-assets.com/books/1491163636m/2122.jpg,9,12
19691,Tom Clancy,1984.0,"The Hunt for Red October (Jack Ryan Universe, #4)",,4.01,https://images.gr-assets.com/books/1281995542m/19691.jpg,11,12
76620,Richard Adams,1972.0,"Watership Down (Watership Down, #1)",eng,4.05,https://images.gr-assets.com/books/1405136931m/76620.jpg,13,14
10335308,Mindy Kaling,2011.0,Is Everyone Hanging Out Without Me? (And Other Concerns),eng,3.84,https://images.gr-assets.com/books/1443264638m/10335308.jpg,12,14
3591262,Abraham Verghese,2009.0,Cutting for Stone,eng,4.28,https://images.gr-assets.com/books/1327931601m/3591262.jpg,14,18
140225,"C.S. Lewis, Pauline Baynes",1951.0,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",eng,4.08,https://images.gr-assets.com/books/1343185059m/140225.jpg,13,30
295,Robert Louis Stevenson,1882.0,Treasure Island,eng,3.82,https://images.gr-assets.com/books/1485248909m/295.jpg,13,14
9520360,Rick Riordan,2011.0,"The Son of Neptune (The Heroes of Olympus, #2)",eng,4.44,https://images.gr-assets.com/books/1464201114m/9520360.jpg,13,14
10644930,Stephen King,2011.0,11/22/63,eng,4.29,https://images.gr-assets.com/books/1327876792m/10644930.jpg,12,13
4948,Eric Carle,1969.0,The Very Hungry Caterpillar Board Book,eng,4.29,https://images.gr-assets.com/books/1327878225m/4948.jpg,14,32
135479,Kurt Vonnegut Jr.,1963.0,Cat's Cradle,eng,4.18,https://images.gr-assets.com/books/1327867150m/135479.jpg,12,13
2493,"H.G. Wells, Greg Bear, Carlo Pagetti",1895.0,The Time Machine,eng,3.87,https://images.gr-assets.com/books/1327942880m/2493.jpg,13,14
39999,John Boyne,2006.0,The Boy in the Striped Pajamas,eng,4.1,https://images.gr-assets.com/books/1366228171m/39999.jpg,12,14
7812659,Nicholas Sparks,2010.0,Safe Haven,eng,4.19,https://images.gr-assets.com/books/1344268800m/7812659.jpg,14,24
227711,Wally Lamb,1998.0,I Know This Much Is True,eng,4.17,https://images.gr-assets.com/books/1373532198m/227711.jpg,12,14
10583,Stephen King,1983.0,Pet Sematary,eng,3.91,https://images.gr-assets.com/books/1308894674m/10583.jpg,12,13
5203,Wally Lamb,1992.0,She's Come Undone,en-US,3.84,https://images.gr-assets.com/books/1408313457m/5203.jpg,14,29
1215032,Patrick Rothfuss,2011.0,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",eng,4.57,https://images.gr-assets.com/books/1452624392m/1215032.jpg,14,31
33724,Sophie Kinsella,2003.0,Can You Keep a Secret?,en-US,3.83,https://images.gr-assets.com/books/1330464293m/33724.jpg,14,31
6752378,Cassandra Clare,2011.0,"City of Fallen Angels (The Mortal Instruments, #4)",en-US,4.16,https://images.gr-assets.com/books/1369452302m/6752378.jpg,13,14
14748,Jennifer Weiner,2001.0,"Good in Bed (Cannie Shapiro, #1)",en-US,3.7,https://images.gr-assets.com/books/1327936464m/14748.jpg,14,31
3412,Colleen McCullough,1977.0,The Thorn Birds,eng,4.22,https://images.gr-assets.com/books/1391416796m/3412.jpg,12,14
2213661,"Neil Gaiman, Dave McKean",2008.0,The Graveyard Book,en-US,4.12,https://images.gr-assets.com/books/1303859949m/2213661.jpg,13,14
13158800,M.L. Stedman,2012.0,The Light Between Oceans,eng,4.0,https://images.gr-assets.com/books/1336683021m/13158800.jpg,14,18
28194,"Cornelia Funke, Anthea Bell",2003.0,"Inkheart (Inkworld, #1)",en-US,3.86,https://images.gr-assets.com/books/1328866790m/28194.jpg,13,14
4894,"Spencer Johnson, Kenneth H. Blanchard",1998.0,Who Moved My Cheese?,eng,3.74,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12,14
9791,Bill Bryson,1997.0,A Walk in the Woods,eng,4.05,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12,14
13214,Maya Angelou,1969.0,I Know Why the Caged Bird Sings,en-US,4.19,https://images.gr-assets.com/books/1327957927m/13214.jpg,9,14
15818107,Christina Baker Kline,2013.0,Orphan Train,eng,4.14,https://images.gr-assets.com/books/1362409483m/15818107.jpg,14,18
8755776,Cassandra Clare,2012.0,"City of Lost Souls (The Mortal Instruments, #5)",eng,4.3,https://images.gr-assets.com/books/1460477703m/8755776.jpg,13,14
13526165,Maria Semple,2012.0,"Where'd You Go, Bernadette",eng,3.9,https://images.gr-assets.com/books/1338822317m/13526165.jpg,14,24
14497,Neil Gaiman,1996.0,Neverwhere,eng,4.18,https://images.gr-assets.com/books/1348747943m/14497.jpg,13,14
9717,"Milan Kundera, Michael Henry Heim",1984.0,The Unbearable Lightness of Being,eng,4.08,https://images.gr-assets.com/books/1265401884m/9717.jpg,14,18
4473,John Irving,1989.0,A Prayer for Owen Meany,eng,4.22,https://images.gr-assets.com/books/1260470010m/4473.jpg,12,14
32234,Janet Fitch,1999.0,White Oleander,eng,3.93,https://images.gr-assets.com/books/1501159524m/32234.jpg,11,14
9275658,Marie Lu,2011.0,"Legend (Legend, #1)",eng,4.19,https://images.gr-assets.com/books/1501368160m/9275658.jpg,14,24
14866,Jodi Picoult,2007.0,Nineteen Minutes,eng,4.1,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12,14
2318271,"Randy Pausch, Jeffrey Zaslow",2008.0,The Last Lecture,eng,4.25,https://images.gr-assets.com/books/1388075896m/2318271.jpg,7,9
228665,Robert Jordan,1990.0,"The Eye of the World (Wheel of Time, #1)",eng,4.18,https://images.gr-assets.com/books/1337818095m/228665.jpg,13,14
10916,Jodi Picoult,1998.0,The Pact,en-US,4.0,https://images.gr-assets.com/books/1410754561m/10916.jpg,12,14
65605,C.S. Lewis,1953.0,"The Magician's Nephew (Chronicles of Narnia, #6)",eng,4.01,https://images.gr-assets.com/books/1308814770m/65605.jpg,13,14
2153405,Lisa Genova,2007.0,Still Alice,eng,4.3,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,14,22
13596809,Sylvia Day,2012.0,"Reflected in You (Crossfire, #2)",eng,4.33,https://images.gr-assets.com/books/1477802540m/13596809.jpg,14,31
6689,"Roald Dahl, Quentin Blake",1961.0,James and the Giant Peach,eng,3.99,https://images.gr-assets.com/books/1320412586m/6689.jpg,14,
13137,James Patterson,2001.0,"1st to Die (Women's Murder Club, #1)",en-US,4.05,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,11,12
13,Douglas Adams,1996.0,The Ultimate Hitchhiker's Guide to the Galaxy,eng,4.37,https://images.gr-assets.com/books/1404613595m/13.jpg,12,13
6280118,David Nicholls,2009.0,One Day,eng,3.77,https://images.gr-assets.com/books/1327873020m/6280118.jpg,14,31
7747374,Pittacus Lore,2010.0,"I Am Number Four (Lorien Legacies, #1)",en-US,3.94,https://images.gr-assets.com/books/1305807140m/7747374.jpg,13,14
1371,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",-750.0,The Iliad,eng,3.83,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,13,14
13497818,J.K. Rowling,2012.0,The Casual Vacancy,eng,3.28,https://images.gr-assets.com/books/1358266832m/13497818.jpg,14,
24192,John Grisham,1996.0,The Runaway Jury,eng,3.96,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12,14
45978,Christopher Paolini,2005.0,"Eldest (The Inheritance Cycle, #2)",en-US,3.96,https://images.gr-assets.com/books/1387119654m/45978.jpg,26,31
236093,"L. Frank Baum, W.W. Denslow",1900.0,"The Wonderful Wizard of Oz (Oz, #1)",eng,3.98,https://images.gr-assets.com/books/1398003737m/236093.jpg,13,14
121749,C.S. Lewis,1951.0,"Prince Caspian (Chronicles of Narnia, #2)",eng,3.96,https://images.gr-assets.com/books/1308814880m/121749.jpg,13,30
16143347,E. Lockhart,2014.0,We Were Liars,eng,3.85,https://images.gr-assets.com/books/1402749479m/16143347.jpg,24,31
11590,Stephen King,1975.0,'Salem's Lot,en-GB,3.99,https://images.gr-assets.com/books/1327891565m/11590.jpg,12,13
7745,"Hunter S. Thompson, Ralph Steadman",1971.0,Fear and Loathing in Las Vegas,eng,4.08,https://images.gr-assets.com/books/1394204569m/7745.jpg,9,12
10025305,Cassandra Clare,2011.0,"Clockwork Prince (The Infernal Devices, #2)",eng,4.46,https://images.gr-assets.com/books/1460477747m/10025305.jpg,14,24
20910157,Amy Poehler,2014.0,Yes Please,eng,3.81,https://images.gr-assets.com/books/1402815435m/20910157.jpg,12,22
12996,William Shakespeare,1603.0,Othello,eng,3.88,https://images.gr-assets.com/books/1459795105m/12996.jpg,14,18
6149,Toni Morrison,1987.0,Beloved,eng,3.77,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,13,14
3236307,Kristin Cashore,2008.0,"Graceling (Graceling Realm, #1)",en-CA,4.1,https://images.gr-assets.com/books/1331548394m/3236307.jpg,14,24
78411,"Lemony Snicket, Brett Helquist",1999.0,"The Bad Beginning (A Series of Unfortunate Events, #1)",eng,3.89,https://images.gr-assets.com/books/1490085391m/78411.jpg,13,14
355697,"Erich Maria Remarque, A.W. Wheen",1929.0,All Quiet on the Western Front,en-US,3.92,https://images.gr-assets.com/books/1441227765m/355697.jpg,18,
191139,Dr. Seuss,1990.0,"Oh, The Places You'll Go!",en-US,4.34,https://images.gr-assets.com/books/1421708635m/191139.jpg,14,27
16115612,Khaled Hosseini,2012.0,And the Mountains Echoed,eng,4.03,https://images.gr-assets.com/books/1358190204m/16115612.jpg,18,
7082,"Philip K. Dick, Roger Zelazny",1968.0,Do Androids Dream of Electric Sheep?,eng,4.08,https://images.gr-assets.com/books/1435458683m/7082.jpg,12,13
18254,"Charles Dickens, George Cruikshank, Philip Horne",1838.0,Oliver Twist,eng,3.85,https://images.gr-assets.com/books/1327868529m/18254.jpg,12,14
6936382,Stephanie Perkins,2010.0,"Anna and the French Kiss (Anna and the French Kiss, #1)",en-US,4.08,https://images.gr-assets.com/books/1358271931m/6936382.jpg,14,31
113946,Dr. Seuss,1957.0,How the Grinch Stole Christmas!,eng,4.36,https://images.gr-assets.com/books/1327958149m/113946.jpg,14,28
5805,"Alan Moore, David   Lloyd",1990.0,V for Vendetta,eng,4.25,https://images.gr-assets.com/books/1343668985m/5805.jpg,9,11
2203,David McCullough,2001.0,John Adams,eng,4.05,https://images.gr-assets.com/books/1478144278m/2203.jpg,12,18
14995,Dean Koontz,2003.0,"Odd Thomas (Odd Thomas, #1)",eng,3.94,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12,13
119324,Philip Pullman,1997.0,"The Subtle Knife (His Dark Materials, #2)",eng,4.1,https://images.gr-assets.com/books/1451271814m/119324.jpg,13,14
22232,Jerry Spinelli,2000.0,"Stargirl (Stargirl, #1)",eng,3.74,https://images.gr-assets.com/books/1335947642m/22232.jpg,14,31
7090447,Rick Riordan,2010.0,"The Red Pyramid (Kane Chronicles, #1)",eng,4.06,https://images.gr-assets.com/books/1366227978m/7090447.jpg,13,14
350,Robert A. Heinlein,1961.0,Stranger in a Strange Land,eng,3.91,https://images.gr-assets.com/books/1156897088m/350.jpg,13,14
10176,David Sedaris,2004.0,Dress Your Family in Corduroy and Denim,eng,4.08,https://images.gr-assets.com/books/1352983006m/10176.jpg,12,14
6319,"Roald Dahl, Quentin Blake",1982.0,The BFG,eng,4.22,https://images.gr-assets.com/books/1327872673m/6319.jpg,14,
21,Bill Bryson,2003.0,A Short History of Nearly Everything,en-US,4.19,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,18,25
1852,Jack London,1903.0,The Call of the Wild,eng,3.83,https://images.gr-assets.com/books/1452291694m/1852.jpg,13,14
7864437,James Dashner,2011.0,"The Death Cure (Maze Runner, #3)",eng,3.77,https://images.gr-assets.com/books/1303997647m/7864437.jpg,14,24
16793,Neil Gaiman,1999.0,Stardust,eng,4.07,https://images.gr-assets.com/books/1459127484m/16793.jpg,9,12
33917,Jhumpa Lahiri,2003.0,The Namesake,en-US,3.96,https://images.gr-assets.com/books/1480106986m/33917.jpg,14,
8667848,Deborah Harkness,2011.0,"A Discovery of Witches (All Souls Trilogy, #1)",eng,3.99,https://images.gr-assets.com/books/1322168805m/8667848.jpg,13,14
11297,"Haruki Murakami, Jay Rubin",1987.0,Norwegian Wood,eng,4.02,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12,13
5168,Billie Letts,1995.0,Where the Heart Is,en-US,4.0,https://images.gr-assets.com/books/1327959469m/5168.jpg,31,
6567017,"John Green, David Levithan",2010.0,"Will Grayson, Will Grayson",eng,3.84,https://images.gr-assets.com/books/1368393890m/6567017.jpg,14,31
1241,James Frey,2003.0,A Million Little Pieces,en-CA,3.62,https://images.gr-assets.com/books/1483206985m/1241.jpg,14,22
2282133,Richelle Mead,2008.0,"Frostbite (Vampire Academy, #2)",eng,4.3,https://images.gr-assets.com/books/1361098960m/2282133.jpg,13,14
8520610,Susan Cain,2012.0,Quiet: The Power of Introverts in a World That Can't Stop Talking,eng,4.04,https://images.gr-assets.com/books/1328562861m/8520610.jpg,25,27
233818,Scott O'Dell,1960.0,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",en-CA,3.8,https://images.gr-assets.com/books/1475166260m/233818.jpg,14,18
17250,"Arthur Miller, Christopher Bigsby",1953.0,The Crucible,eng,3.55,https://images.gr-assets.com/books/1447764813m/17250.jpg,18,30
50,Gary Paulsen,1986.0,"Hatchet (Brian's Saga, #1)",en-US,3.68,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,14,
68428,Brandon Sanderson,2006.0,"The Final Empire (Mistborn, #1)",eng,4.43,https://images.gr-assets.com/books/1480717416m/68428.jpg,14,31
51496,"Robert Louis Stevenson, Vladimir Nabokov, Mervyn Peake, Dan Chaon",1886.0,The Strange Case of Dr. Jekyll and Mr. Hyde,eng,3.79,https://images.gr-assets.com/books/1318116526m/51496.jpg,12,13
7784,Dr. Seuss,1971.0,The Lorax,eng,4.35,https://images.gr-assets.com/books/1327879938m/7784.jpg,27,32
